"","genres"
"762","dance pop,pop,post-teen pop"
"763","sertanejo,sertanejo universitario"
"764","sertanejo pop,sertanejo universitario"
"765","brazilian electronica,pagode,sertanejo,sertanejo pop,sertanejo universitario"
"766","forro"
"767","sertanejo,sertanejo pop,sertanejo universitario"
"768","brazilian electronica,brazilian hip hop"
"769","indie pop,modern alternative rock,modern rock,neo-psychedelic"
"770","brazilian hip hop"
"771","dance pop,pop,post-teen pop"
"772","brazilian electronica"
"773","deep tropical house,tropical house"
"774","sertanejo pop,sertanejo universitario"
"775","pop"
"776","sertanejo,sertanejo pop,sertanejo universitario"
"777","baile pop"
"778","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"779","big room,edm,pop"
"780",""
"781","pagode,sertanejo universitario"
"782","baile pop,brazilian electronica,deep funk carioca"
"783","latin,latin pop"
"784","dance pop,edm,pop,post-teen pop,tropical house"
"785","brazilian electronica,deep funk carioca"
"786","conscious hip hop,hip hop,pop rap,rap,west coast rap"
"787","brazilian electronica,sertanejo,sertanejo pop,sertanejo universitario"
"788","big room,edm,pop,progressive house,tropical house"
"789",""
"790","sertanejo"
"791","canadian pop,pop,rap"
"792","latin,reggaeton"
"793","complextro,dance pop,edm,german techno,pop,post-teen pop,tropical house"
"794","baile pop"
"795","dance pop,pinoy hip hop,pop,pop rap,post-teen pop,r&b"
"796","dance pop,pop,post-teen pop"
"797","brazilian electronica"
"798","pop"
"799","canadian pop,dance pop,pop,post-teen pop,viral pop"
"800","sertanejo universitario"
"801","baile pop"
"802","baile pop"
"803","baile pop,brazilian electronica,deep funk carioca"
"804","brazilian electronica,deep funk carioca"
"805","sertanejo universitario"
"806","deep funk carioca"
"807","brazilian electronica,sertanejo pop,sertanejo universitario"
"808","electro house"
"809","brazilian electronica,sertanejo pop,sertanejo universitario"
"810","deep funk carioca"
"811","forro"
"812","dance pop,pop,post-teen pop"
"813","baile pop,brazilian electronica,deep funk carioca"
"814","brazilian electronica,brazilian hip hop"
"815","baile pop,sertanejo pop,sertanejo universitario"
"816","brazilian electronica,sertanejo,sertanejo pop,sertanejo universitario"
"817","sertanejo,sertanejo universitario"
"818","dance pop,pop,post-teen pop"
"819","sertanejo,sertanejo universitario"
"820","deep funk carioca"
"821","baile pop,brazilian electronica,deep funk carioca"
"822","sertanejo universitario"
"823","baile pop"
"824","brazilian electronica,deep funk carioca"
"825","sertanejo pop,sertanejo universitario"
"826","dance pop,edm,electro house,moombahton,pop,tropical house"
"827",""
"828","pop,rap"
"829","electro house"
"830","baile pop,sertanejo pop,sertanejo universitario"
"831","sertanejo,sertanejo pop,sertanejo universitario"
"832","sertanejo pop,sertanejo universitario"
"833","brazilian electronica,deep funk carioca"
"834","baile pop,pop"
"835","pop"
"836","sertanejo,sertanejo pop,sertanejo universitario"
"837","latin,latin pop"
"838","sertanejo pop,sertanejo universitario"
"839","dance pop,pop,post-teen pop"
"840","forro"
"841","sertanejo,sertanejo pop"
"842","sertanejo,sertanejo universitario"
"843","brazilian electronica,sertanejo,sertanejo pop,sertanejo universitario"
"844","sertanejo"
"845","deep funk carioca"
"846","axe,forro,sertanejo pop"
"847","sertanejo,sertanejo pop,sertanejo universitario"
"848","baile pop,pop"
"849","pop"
"850","brazilian electronica,sertanejo,sertanejo pop,sertanejo universitario"
"851","baile pop"
"852","electro house"
"853",""
"854",""
"855","dance pop,pop"
"856","sertanejo"
"857","sertanejo,sertanejo universitario"
"858","sertanejo pop,sertanejo universitario"
"859","sertanejo universitario"
"860","nova mpb"
"861","sertanejo universitario"
"862","sertanejo universitario"
"863","sertanejo pop,sertanejo universitario"
"864","big room,dance pop,edm,electro house,pop,progressive electro house,tropical house"
"865","sertanejo universitario"
"866","deep funk carioca"
"867","brazilian electronica,sertanejo pop,sertanejo universitario"
"868","baile pop,brazilian electronica,deep funk carioca"
"869","deep funk carioca"
"870","brazilian electronica,deep funk carioca"
"871","sertanejo"
"872","latin,reggaeton"
"873","brostep,egyptian pop,pop,progressive electro house"
"874","pagode,sertanejo,sertanejo pop,sertanejo universitario"
"875","axe,baile pop,mpb,pagode"
"876","sertanejo,sertanejo universitario"
"877","sertanejo,sertanejo pop"
"878","edm,electropop,pop,tropical house"
"879","baile pop,brazilian electronica,deep funk carioca,funk carioca"
"880","dance pop,pop,post-teen pop"
"881","dance pop,pop,post-teen pop"
"882","baile pop"
"883","detroit hip hop,g funk,hip hop,rap"
"884","sertanejo,sertanejo pop,sertanejo universitario"
"885","modern rock,rock,vegas indie"
"886","forro"
"887","baile pop,brazilian electronica,deep funk carioca"
"888","sertanejo,sertanejo pop,sertanejo universitario"
"889","pop,post-teen pop"
"890",""
"891","sertanejo universitario"
"892","baile pop,brazilian electronica,deep funk carioca"
"893","sertanejo pop,sertanejo universitario"
"894","sertanejo universitario"
"895","pop"
"896","dance pop,electropop,pop,post-teen pop"
"897","electro house"
"898","brazilian electronica,deep funk carioca"
"899","brazilian electronica,deep funk carioca"
"900","sertanejo,sertanejo pop,sertanejo universitario"
"901","dance pop,edm,pop,post-teen pop,tropical house"
"902","baile pop,brazilian electronica,deep funk carioca"
"903","pop,post-teen pop"
"904","reggaeton"
"905","dance pop,pop,post-teen pop,r&b"
"906","brazilian electronica,deep funk carioca"
"907","deep funk carioca"
"908","edm,electro house,house,pop,progressive house"
"909","canadian pop,dance pop,pop,post-teen pop,viral pop"
"910","pop"
"911","pagode,sertanejo,sertanejo pop,sertanejo universitario"
"912","deep funk carioca"
"913","brazilian electronica"
"914","sertanejo"
"915","dance pop,pop,post-teen pop,viral pop"
"916","sertanejo,sertanejo pop,sertanejo universitario"
"917","electro house"
"918","sertanejo,sertanejo pop,sertanejo universitario"
"919","dance pop,hip hop,pop,pop rap,r&b,rap,southern hip hop,trap music"
"920","sertanejo,sertanejo pop,sertanejo universitario"
"921","emo rap"
"922","deep funk carioca"
"923","brazilian hip hop"
"924",""
"925","baile pop,sertanejo pop,sertanejo universitario"
"926","canadian pop,dance pop,pop,post-teen pop"
"927","pop,rap"
"928","boy band,latin,latin pop,pop,reggaeton,tropical"
"929","brazilian electronica,sertanejo,sertanejo pop,sertanejo universitario"
"930","forro,sertanejo pop"
"931","baile pop,brazilian electronica,deep funk carioca,funk carioca"
"932","hip hop"
"933","hip hop,indie pop rap,pop,pop rap,rap"
"934","brazilian electronica,sertanejo,sertanejo pop,sertanejo universitario"
"935","brazilian electronica"
"936","big room,dance pop,edm,pop,tropical house"
"937","sertanejo,sertanejo pop,sertanejo universitario"
"938","latin,reggaeton"
"939","deep funk carioca"
"940","sertanejo,sertanejo pop,sertanejo tradicional,sertanejo universitario"
"941","conscious hip hop,hip hop,pop rap,rap,west coast rap"
"942","deep tropical house,tropical house"
"943","dance pop,pop,post-teen pop,r&b"
"944","brazilian electronica,brazilian hip hop"
"945","k-pop"
"946","modern rock,rock,vegas indie"
"947","deep funk carioca"
"948","brazilian electronica,sertanejo pop"
"949","pop,post-teen pop"
"950","sertanejo universitario"
"951","pagode,sertanejo,sertanejo pop,sertanejo universitario"
"952","dance pop,pop,post-teen pop"
"953","brazilian hip hop"
"954","pop rap,rap,trap music"
"955","pagode,sertanejo,sertanejo pop,sertanejo universitario"
"956","sertanejo universitario"
"957","dance pop,edm,pop"
"958","reggaeton"
"959","latin,latin pop"
"960","sertanejo universitario"
"961","forro"
"962","edm,electropop,pop,tropical house"
"963","big room,edm,pop"
"964","forro"
"965","conscious hip hop,hip hop,pop rap,rap"
"966","sertanejo pop,sertanejo universitario"
"967","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"968","pop"
"969","sertanejo,sertanejo pop,sertanejo universitario"
"970","sertanejo,sertanejo universitario"
"971","baile pop,brazilian electronica,deep funk carioca,funk carioca"
"972","sertanejo,sertanejo universitario"
"973","dance pop,pop,post-teen pop"
"974","sertanejo,sertanejo pop,sertanejo universitario"
"975","sertanejo pop"
"976","canadian pop,dance pop,pop,post-teen pop,viral pop"
"977","pagode,sertanejo universitario"
"978","baile pop"
"979","brazilian electronica,pagode,sertanejo,sertanejo pop,sertanejo universitario"
"980","baile pop,brazilian electronica,deep funk carioca"
"981","dance pop,electropop,girl group,pop,post-teen pop,r&b,talent show"
"982","brazilian electronica,sertanejo,sertanejo pop,sertanejo universitario"
"983","canadian pop,pop,rap"
"984","baile pop"
"985","brazilian hip hop"
"986","dance pop,edm,pop"
"987","sertanejo pop,sertanejo universitario"
"988","brazilian electronica,brazilian hip hop"
"989","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"990","big room,edm,pop,progressive house,tropical house"
"991","dance pop,pop,post-teen pop"
"992","dance pop,pop,post-teen pop"
"993","brazilian electronica"
"994","latin,latin pop"
"995","brazilian electronica,deep funk carioca"
"996","pop"
"997","sertanejo"
"998","pop"
"999","conscious hip hop,hip hop,pop rap,rap,west coast rap"
"1000",""
"1001","baile pop"
"1002","baile pop,brazilian electronica,deep funk carioca"
"1003","baile pop"
"1004","brazilian electronica,deep funk carioca"
"1005","sertanejo universitario"
"1006","deep funk carioca"
"1007","brazilian electronica,sertanejo pop,sertanejo universitario"
"1008","forro"
"1009","deep funk carioca"
"1010","baile pop,brazilian electronica,deep funk carioca"
"1011","baile pop,sertanejo pop,sertanejo universitario"
"1012","sertanejo,sertanejo universitario"
"1013","electro house"
"1014","brazilian electronica,sertanejo,sertanejo pop,sertanejo universitario"
"1015","sertanejo,sertanejo universitario"
"1016","deep funk carioca"
"1017","dance pop,pop,post-teen pop"
"1018","sertanejo universitario"
"1019","brazilian electronica,brazilian hip hop"
"1020","baile pop,brazilian electronica,deep funk carioca"
"1021","brazilian electronica,deep funk carioca"
"1022","sertanejo pop,sertanejo universitario"
"1023","dance pop,pop,post-teen pop"
"1024","baile pop"
"1025",""
"1026","sertanejo pop,sertanejo universitario"
"1027","dance pop,edm,electro house,moombahton,pop,tropical house"
"1028","sertanejo,sertanejo pop,sertanejo universitario"
"1029","sertanejo,sertanejo pop,sertanejo universitario"
"1030","brazilian electronica,deep funk carioca"
"1031","baile pop,pop"
"1032","electro house"
"1033","sertanejo pop,sertanejo universitario"
"1034","forro"
"1035","brazilian electronica,sertanejo pop,sertanejo universitario"
"1036","pop,rap"
"1037","sertanejo,sertanejo pop"
"1038","brazilian electronica,sertanejo,sertanejo pop,sertanejo universitario"
"1039","sertanejo"
"1040","sertanejo,sertanejo universitario"
"1041","pop"
"1042",""
"1043","deep funk carioca"
"1044","baile pop,sertanejo pop,sertanejo universitario"
"1045","baile pop,pop"
"1046","axe,forro,sertanejo pop"
"1047","brazilian electronica,sertanejo,sertanejo pop,sertanejo universitario"
"1048","sertanejo,sertanejo pop,sertanejo universitario"
"1049","latin,latin pop"
"1050","dance pop,pop,post-teen pop"
"1051","pop"
"1052","electro house"
"1053","sertanejo"
"1054","baile pop"
"1055","sertanejo universitario"
"1056","deep funk carioca"
"1057","sertanejo,sertanejo universitario"
"1058",""
"1059","sertanejo universitario"
"1060","sertanejo universitario"
"1061","sertanejo pop,sertanejo universitario"
"1062","sertanejo pop,sertanejo universitario"
"1063","sertanejo universitario"
"1064","baile pop,brazilian electronica,deep funk carioca"
"1065","deep funk carioca"
"1066","brazilian electronica,sertanejo pop,sertanejo universitario"
"1067","pagode,sertanejo,sertanejo pop,sertanejo universitario"
"1068","sertanejo"
"1069","brazilian electronica,deep funk carioca"
"1070","forro"
"1071","nova mpb"
"1072","sertanejo,sertanejo pop,sertanejo universitario"
"1073","sertanejo,sertanejo universitario"
"1074","big room,dance pop,edm,electro house,pop,progressive electro house,tropical house"
"1075","axe,baile pop,mpb,pagode"
"1076","baile pop,brazilian electronica,deep funk carioca,funk carioca"
"1077","sertanejo,sertanejo pop,sertanejo universitario"
"1078","sertanejo,sertanejo pop"
"1079","baile pop"
"1080","baile pop,brazilian electronica,deep funk carioca"
"1081","baile pop,brazilian electronica,deep funk carioca"
"1082","sertanejo pop,sertanejo universitario"
"1083","latin,reggaeton"
"1084","sertanejo universitario"
"1085",""
"1086","pagode,sertanejo,sertanejo pop,sertanejo universitario"
"1087","baile pop,brazilian electronica,deep funk carioca"
"1088","deep funk carioca"
"1089","sertanejo universitario"
"1090","electro house"
"1091","dance pop,pop"
"1092","sertanejo,sertanejo pop,sertanejo universitario"
"1093","brazilian electronica,deep funk carioca"
"1094","sertanejo,sertanejo pop,sertanejo universitario"
"1095","sertanejo"
"1096","brazilian electronica,deep funk carioca"
"1097","dance pop,pop,post-teen pop"
"1098","brostep,egyptian pop,pop,progressive electro house"
"1099","brazilian electronica,deep funk carioca"
"1100","deep funk carioca"
"1101","reggaeton"
"1102","detroit hip hop,g funk,hip hop,rap"
"1103","baile pop,sertanejo pop,sertanejo universitario"
"1104","dance pop,pop,post-teen pop"
"1105","modern rock,rock,vegas indie"
"1106","pop,post-teen pop"
"1107","edm,electropop,pop,tropical house"
"1108","sertanejo,sertanejo pop,sertanejo universitario"
"1109","electro house"
"1110","forro,sertanejo pop"
"1111","pop"
"1112","dance pop,pop,post-teen pop,r&b"
"1113","sertanejo,sertanejo pop,sertanejo universitario"
"1114","brazilian electronica,sertanejo,sertanejo pop,sertanejo universitario"
"1115","dance pop,electropop,pop,post-teen pop"
"1116","baile pop,brazilian electronica,deep funk carioca,funk carioca"
"1117","deep funk carioca"
"1118","deep funk carioca"
"1119","sertanejo,sertanejo pop,sertanejo universitario"
"1120","brazilian electronica,sertanejo,sertanejo pop,sertanejo universitario"
"1121","sertanejo,sertanejo pop,sertanejo tradicional,sertanejo universitario"
"1122","canadian pop,dance pop,pop,post-teen pop,viral pop"
"1123","emo rap"
"1124","brazilian hip hop"
"1125","forro"
"1126","pop"
"1127",""
"1128","pagode,sertanejo,sertanejo pop,sertanejo universitario"
"1129","sertanejo pop"
"1130","dance pop,pop,post-teen pop,viral pop"
"1131","dance pop,hip hop,pop,pop rap,r&b,rap,southern hip hop,trap music"
"1132","edm,electro house,house,pop,progressive house"
"1133","forro"
"1134","sertanejo pop,sertanejo universitario"
"1135","pop,rap"
"1136","sertanejo universitario"
"1137","pop,post-teen pop"
"1138","pagode,sertanejo,sertanejo pop,sertanejo universitario"
"1139","boy band,latin,latin pop,pop,reggaeton,tropical"
"1140","hip hop"
"1141","brazilian electronica,sertanejo pop"
"1142","sertanejo universitario"
"1143","sertanejo,sertanejo pop,sertanejo universitario"
"1144","sertanejo,sertanejo pop,sertanejo universitario"
"1145","baile pop"
"1146","brazilian electronica"
"1147","sertanejo universitario"
"1148","deep funk carioca"
"1149","big room,dance pop,edm,pop,tropical house"
"1150","modern rock,rock,vegas indie"
"1151","brazilian electronica,brazilian hip hop"
"1152","latin,latin pop"
"1153","brazilian electronica,sertanejo,sertanejo pop,sertanejo universitario"
"1154","baile pop,brazilian electronica,deep funk carioca"
"1155","dance pop,pop,post-teen pop,r&b"
"1156","hip hop,indie pop rap,pop,pop rap,rap"
"1157","brazilian electronica,pagode,sertanejo,sertanejo pop,sertanejo universitario"
"1158","sertanejo,sertanejo universitario"
"1159","canadian pop,dance pop,pop,post-teen pop"
"1160","pop,post-teen pop"
"1161","sertanejo,sertanejo universitario"
"1162","sertanejo pop,sertanejo universitario"
"1163","brazilian electronica"
"1164","sertanejo"
"1165","pop rap,rap,trap music"
"1166","latin,reggaeton"
"1167","brazilian hip hop"
"1168","latin,latin pop"
"1169","baile pop"
"1170","baile pop,brazilian electronica,deep funk carioca,funk carioca"
"1171","pagode,sertanejo universitario"
"1172","edm,electropop,pop,tropical house"
"1173","k-pop"
"1174","brazilian electronica,deep funk carioca"
"1175","reggaeton"
"1176","baile pop"
"1177","conscious hip hop,hip hop,pop rap,rap"
"1178","pop"
"1179","dance pop,edm,pop"
"1180",""
"1181","sertanejo universitario"
"1182","baile funk,brazilian electronica,deep funk carioca"
"1183","deep funk carioca"
"1184","canadian pop,dance pop,pop,post-teen pop,viral pop"
"1185","sertanejo,sertanejo pop,sertanejo universitario"
"1186","conscious hip hop,hip hop,pop rap,rap,west coast rap"
"1187","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"1188","deep funk carioca"
"1189","deep funk carioca"
"1190","brazilian electronica,deep funk carioca"
"1191","brazilian hip hop"
"1192","big room,edm,pop"
"1193","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1194","deep funk carioca"
"1195","dance pop,edm,pop,post-teen pop,tropical house"
"1196","deep tropical house,tropical house"
"1197","dance pop,pop,post-teen pop"
"1198","dance pop,pop,post-teen pop"
"1199","brazilian electronica,sertanejo,sertanejo pop,sertanejo universitario"
"1200","pop"
"1201","baile pop"
"1202","baile pop,brazilian electronica,deep funk carioca"
"1203","brazilian electronica,deep funk carioca"
"1204","baile pop"
"1205","sertanejo universitario"
"1206","deep funk carioca"
"1207","brazilian electronica,sertanejo pop,sertanejo universitario"
"1208","forro"
"1209","deep funk carioca"
"1210","baile pop,sertanejo pop,sertanejo universitario"
"1211","sertanejo,sertanejo universitario"
"1212","baile pop,brazilian electronica,deep funk carioca"
"1213","electro house"
"1214","sertanejo,sertanejo universitario"
"1215","brazilian electronica,sertanejo,sertanejo pop,sertanejo universitario"
"1216","dance pop,pop,post-teen pop"
"1217","deep funk carioca"
"1218","brazilian electronica,brazilian hip hop"
"1219","sertanejo universitario"
"1220","baile pop,brazilian electronica,deep funk carioca"
"1221","brazilian electronica,deep funk carioca"
"1222","sertanejo pop,sertanejo universitario"
"1223","baile pop"
"1224","dance pop,pop,post-teen pop"
"1225",""
"1226","sertanejo pop,sertanejo universitario"
"1227","sertanejo,sertanejo pop,sertanejo universitario"
"1228","baile pop,pop"
"1229","dance pop,edm,electro house,moombahton,pop,tropical house"
"1230","sertanejo,sertanejo pop,sertanejo universitario"
"1231","brazilian electronica,deep funk carioca"
"1232","sertanejo pop,sertanejo universitario"
"1233","forro"
"1234","electro house"
"1235","pop,rap"
"1236","sertanejo,sertanejo pop"
"1237","brazilian electronica,sertanejo,sertanejo pop,sertanejo universitario"
"1238","sertanejo,sertanejo universitario"
"1239","sertanejo"
"1240",""
"1241","pop"
"1242","baile pop,pop"
"1243","axe,forro,sertanejo pop"
"1244","latin,latin pop"
"1245","sertanejo,sertanejo pop,sertanejo universitario"
"1246","brazilian electronica,sertanejo,sertanejo pop,sertanejo universitario"
"1247","deep funk carioca"
"1248","dance pop,pop,post-teen pop"
"1249","brazilian electronica,sertanejo pop,sertanejo universitario"
"1250","sertanejo"
"1251","baile pop,sertanejo pop,sertanejo universitario"
"1252","baile pop"
"1253","deep funk carioca"
"1254","sertanejo universitario"
"1255","electro house"
"1256","pop"
"1257","sertanejo,sertanejo universitario"
"1258","sertanejo universitario"
"1259",""
"1260","sertanejo pop,sertanejo universitario"
"1261","sertanejo universitario"
"1262","sertanejo pop,sertanejo universitario"
"1263","sertanejo universitario"
"1264","deep funk carioca"
"1265","baile pop,brazilian electronica,deep funk carioca"
"1266","pagode,sertanejo,sertanejo pop,sertanejo universitario"
"1267","sertanejo"
"1268","big room,dance pop,edm,electro house,pop,progressive electro house,tropical house"
"1269","brazilian electronica,sertanejo pop,sertanejo universitario"
"1270","forro"
"1271","sertanejo,sertanejo pop,sertanejo universitario"
"1272","sertanejo,sertanejo universitario"
"1273","nova mpb"
"1274","brazilian electronica,deep funk carioca"
"1275","sertanejo,sertanejo pop"
"1276","sertanejo,sertanejo pop,sertanejo universitario"
"1277","baile pop,brazilian electronica,deep funk carioca,funk carioca"
"1278","baile pop"
"1279","latin,reggaeton"
"1280",""
"1281","axe,baile pop,mpb,pagode"
"1282","sertanejo pop,sertanejo universitario"
"1283","sertanejo universitario"
"1284","baile pop,brazilian electronica,deep funk carioca"
"1285","baile pop,brazilian electronica,deep funk carioca"
"1286","pagode,sertanejo,sertanejo pop,sertanejo universitario"
"1287","sertanejo"
"1288","baile pop,brazilian electronica,deep funk carioca"
"1289","sertanejo universitario"
"1290","sertanejo,sertanejo pop,sertanejo universitario"
"1291","brazilian electronica,deep funk carioca"
"1292","brostep,egyptian pop,pop,progressive electro house"
"1293","brazilian electronica,deep funk carioca"
"1294","deep funk carioca"
"1295","sertanejo,sertanejo pop,sertanejo universitario"
"1296",""
"1297","dance pop,pop,post-teen pop"
"1298","electro house"
"1299","deep funk carioca"
"1300","brazilian electronica,deep funk carioca"
"1301","baile pop,sertanejo pop,sertanejo universitario"
"1302","pop"
"1303","reggaeton"
"1304","pop,post-teen pop"
"1305","forro,sertanejo pop"
"1306","detroit hip hop,g funk,hip hop,rap"
"1307","dance pop,pop,post-teen pop,r&b"
"1308","baile pop,brazilian electronica,deep funk carioca,funk carioca"
"1309","modern rock,rock,vegas indie"
"1310","brazilian electronica,sertanejo,sertanejo pop,sertanejo universitario"
"1311","electro house"
"1312","deep funk carioca"
"1313","sertanejo,sertanejo pop,sertanejo universitario"
"1314","dance pop,electropop,pop,post-teen pop"
"1315","dance pop,pop,post-teen pop"
"1316","deep funk carioca"
"1317","sertanejo,sertanejo pop,sertanejo universitario"
"1318","sertanejo,sertanejo pop,sertanejo universitario"
"1319","sertanejo,sertanejo pop,sertanejo tradicional,sertanejo universitario"
"1320","brazilian electronica,sertanejo,sertanejo pop,sertanejo universitario"
"1321","edm,electropop,pop,tropical house"
"1322","emo rap"
"1323","pop"
"1324","canadian pop,dance pop,pop,post-teen pop,viral pop"
"1325","brazilian hip hop"
"1326","forro"
"1327","pagode,sertanejo,sertanejo pop,sertanejo universitario"
"1328","pop,rap"
"1329","dance pop,pop"
"1330","sertanejo pop,sertanejo universitario"
"1331","forro"
"1332","sertanejo universitario"
"1333","boy band,latin,latin pop,pop,reggaeton,tropical"
"1334","pagode,sertanejo,sertanejo pop,sertanejo universitario"
"1335","edm,electro house,house,pop,progressive house"
"1336","pop,post-teen pop"
"1337","baile pop"
"1338","brazilian electronica,sertanejo pop"
"1339","sertanejo,sertanejo pop,sertanejo universitario"
"1340","big room,dance pop,edm,pop,tropical house"
"1341","sertanejo,sertanejo pop,sertanejo universitario"
"1342","deep funk carioca"
"1343","sertanejo pop"
"1344","brazilian electronica,brazilian hip hop"
"1345","sertanejo universitario"
"1346","dance pop,pop,post-teen pop,viral pop"
"1347","latin,latin pop"
"1348","modern rock,rock,vegas indie"
"1349","brazilian electronica"
"1350","sertanejo universitario"
"1351","brazilian electronica,sertanejo,sertanejo pop,sertanejo universitario"
"1352","brazilian hip hop"
"1353","hip hop"
"1354","brazilian electronica,pagode,sertanejo,sertanejo pop,sertanejo universitario"
"1355","baile pop,brazilian electronica,deep funk carioca"
"1356","sertanejo,sertanejo universitario"
"1357","pop rap,rap,trap music"
"1358","sertanejo pop,sertanejo universitario"
"1359","dance pop,hip hop,pop,pop rap,r&b,rap,southern hip hop,trap music"
"1360","sertanejo,sertanejo universitario"
"1361","hip hop,indie pop rap,pop,pop rap,rap"
"1362","sertanejo"
"1363","dance pop,pop,post-teen pop,r&b"
"1364","pop"
"1365","brazilian electronica"
"1366","latin,latin pop"
"1367","baile pop"
"1368","pop,post-teen pop"
"1369","baile pop,brazilian electronica,deep funk carioca,funk carioca"
"1370","brazilian electronica,deep funk carioca"
"1371","pagode,sertanejo universitario"
"1372","k-pop"
"1373","edm,electropop,pop,tropical house"
"1374","canadian pop,dance pop,pop,post-teen pop"
"1375","baile pop"
"1376","sertanejo universitario"
"1377","baile funk,brazilian electronica,deep funk carioca"
"1378","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"1379","conscious hip hop,hip hop,pop rap,rap"
"1380","pop"
"1381","sertanejo,sertanejo pop,sertanejo universitario"
"1382","canadian pop,dance pop,pop,post-teen pop,viral pop"
"1383","deep funk carioca"
"1384","deep funk carioca"
"1385","reggaeton"
"1386",""
"1387","brazilian electronica,brazilian hip hop"
"1388","big room,edm,pop"
"1389",""
"1390","deep funk carioca"
"1391","deep funk carioca"
"1392","brazilian electronica,deep funk carioca"
"1393","brazilian hip hop"
"1394","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1395","big room,edm,pop"
"1396",""
"1397","sertanejo pop,sertanejo universitario"
"1398","brazilian electronica,sertanejo,sertanejo pop,sertanejo universitario"
"1399","sertanejo universitario"
"1400","complextro,dance pop,edm,german techno,pop,post-teen pop,tropical house"
"1401","baile pop"
"1402","baile pop"
"1403","baile pop,brazilian electronica,deep funk carioca"
"1404","brazilian electronica,deep funk carioca"
"1405","sertanejo universitario"
"1406","deep funk carioca"
"1407","brazilian electronica,sertanejo pop,sertanejo universitario"
"1408","brazilian electronica,brazilian hip hop"
"1409","deep funk carioca"
"1410","dance pop,pop,post-teen pop"
"1411","sertanejo,sertanejo universitario"
"1412","electro house"
"1413","forro"
"1414","baile pop"
"1415","baile pop,brazilian electronica,deep funk carioca"
"1416","baile pop,sertanejo pop,sertanejo universitario"
"1417","dance pop,pop,post-teen pop"
"1418","sertanejo,sertanejo universitario"
"1419","brazilian electronica,sertanejo,sertanejo pop,sertanejo universitario"
"1420","baile pop,brazilian electronica,deep funk carioca"
"1421","deep funk carioca"
"1422","sertanejo pop,sertanejo universitario"
"1423","brazilian electronica,deep funk carioca"
"1424","pop,rap"
"1425",""
"1426","sertanejo universitario"
"1427","dance pop,edm,electro house,moombahton,pop,tropical house"
"1428","sertanejo,sertanejo pop,sertanejo universitario"
"1429","electro house"
"1430","baile pop,pop"
"1431","pop"
"1432","sertanejo pop,sertanejo universitario"
"1433","brazilian electronica,sertanejo pop,sertanejo universitario"
"1434","sertanejo,sertanejo pop"
"1435","dance pop,pop,post-teen pop"
"1436","brazilian electronica,deep funk carioca"
"1437","sertanejo,sertanejo pop,sertanejo universitario"
"1438","sertanejo pop,sertanejo universitario"
"1439","latin,latin pop"
"1440","forro"
"1441",""
"1442","sertanejo"
"1443","sertanejo,sertanejo universitario"
"1444","brazilian electronica,sertanejo,sertanejo pop,sertanejo universitario"
"1445","baile pop,pop"
"1446","sertanejo,sertanejo pop,sertanejo universitario"
"1447",""
"1448","baile pop"
"1449","deep funk carioca"
"1450","brazilian electronica,sertanejo,sertanejo pop,sertanejo universitario"
"1451","axe,forro,sertanejo pop"
"1452","pop"
"1453","baile pop,sertanejo pop,sertanejo universitario"
"1454","electro house"
"1455","sertanejo"
"1456","nova mpb"
"1457","sertanejo pop,sertanejo universitario"
"1458","big room,dance pop,edm,electro house,pop,progressive electro house,tropical house"
"1459","sertanejo,sertanejo universitario"
"1460","sertanejo universitario"
"1461","sertanejo pop,sertanejo universitario"
"1462","sertanejo universitario"
"1463","sertanejo universitario"
"1464","sertanejo,sertanejo pop"
"1465",""
"1466","sertanejo universitario"
"1467","axe,baile pop,mpb,pagode"
"1468","latin,reggaeton"
"1469","brazilian electronica,sertanejo pop,sertanejo universitario"
"1470","pop"
"1471","dance pop,pop,post-teen pop"
"1472","deep funk carioca"
"1473","brostep,egyptian pop,pop,progressive electro house"
"1474","pop,post-teen pop"
"1475","brazilian electronica,deep funk carioca"
"1476","sertanejo"
"1477","detroit hip hop,g funk,hip hop,rap"
"1478",""
"1479","brazilian electronica,deep funk carioca"
"1480","sertanejo,sertanejo pop,sertanejo universitario"
"1481","baile pop,brazilian electronica,deep funk carioca,funk carioca"
"1482","baile pop,brazilian electronica,deep funk carioca"
"1483","pagode,sertanejo,sertanejo pop,sertanejo universitario"
"1484","deep funk carioca"
"1485","sertanejo,sertanejo universitario"
"1486","modern rock,rock,vegas indie"
"1487","pop"
"1488","dance pop,pop,post-teen pop"
"1489","baile pop"
"1490","baile pop"
"1491","dance pop,electropop,pop,post-teen pop"
"1492","dance pop,pop,post-teen pop,r&b"
"1493","sertanejo universitario"
"1494","sertanejo,sertanejo pop,sertanejo universitario"
"1495","baile pop,brazilian electronica,deep funk carioca"
"1496","sertanejo universitario"
"1497","forro"
"1498","reggaeton"
"1499","pop,post-teen pop"
"1500","sertanejo pop,sertanejo universitario"
