"","genres"
"673","hip hop,pop,pop rap,rap,southern hip hop,trap music"
"674","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"675","latin,latin hip hop,pop,reggaeton,tropical"
"676","reggaeton,trap latino"
"677","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"678","bachata,latin,tropical"
"679","boy band,latin,latin pop,pop,reggaeton,tropical"
"680","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"681","dance pop,electropop,pop,post-teen pop"
"682","colombian pop,latin,tropical"
"683","dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop,pop"
"684","latin,latin arena pop,latin pop,mexican pop,pop"
"685","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"686","latin,latin pop"
"687","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"688","modern rock,rock,vegas indie"
"689","pop"
"690","latin,latin hip hop,reggaeton,trap latino,tropical"
"691","pop,rap"
"692","reggaeton,trap latino"
"693","banda,norteno,regional mexican"
"694","edm,electropop,pop,tropical house"
"695","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"696","latin,reggaeton"
"697","latin,reggaeton flow,trap latino,tropical"
"698","latin arena pop,latin pop,latin viral pop,spanish pop"
"699","reggaeton,trap latino"
"700","regional mexican"
"701","reggaeton,trap latino"
"702","banda,norteno,regional mexican"
"703","latin,reggaeton"
"704","reggaeton flow,trap latino"
"705","dance pop,pop,post-teen pop"
"706","pop"
"707","dance pop,electro latino,latin,latin pop,pop,tropical"
"708","banda,regional mexican"
"709","latin,latin hip hop,pop,reggaeton,tropical"
"710","pop,post-teen pop"
"711","reggaeton,trap latino"
"712","rap dominicano,reggaeton flow"
"713","colombian pop,latin,latin pop"
"714","latin,latin pop,reggaeton"
"715","latin,latin pop"
"716","reggaeton"
"717","baile pop"
"718","reggaeton,trap latino"
"719","latin,latin hip hop,pop,reggaeton,tropical"
"720","latin,reggaeton flow,tropical"
"721","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"722","dance pop,latin pop,latin viral pop,pop,reggaeton"
"723","reggaeton,trap latino"
"724","reggaeton,trap latino"
"725","dance pop,latin,latin pop,pop,tropical"
"726","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"727","pop,rap"
"728","bachata,latin,tropical"
"729","pop"
"730","colombian pop,latin pop"
"731","dance pop,pop,post-teen pop"
"732","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"733","dance pop,pop,post-teen pop"
"734","dance pop,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"735","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"736","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"737","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"738","reggaeton,trap latino"
"739","pop"
"740","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"741","regional mexican"
"742","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"743","pop"
"744","latin,reggaeton"
"745","reggaeton flow,trap latino"
"746","deep funk carioca"
"747","latin,reggaeton"
"748","dance pop,pop,post-teen pop"
"749","dance pop,pop,post-teen pop"
"750","reggaeton,trap latino"
"751","reggaeton,trap latino"
"752","pop,post-teen pop"
"753","reggaeton"
"754","banda,norteno,regional mexican"
"755","emo rap"
"756","reggaeton"
"757","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"758","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"759","reggaeton,trap latino"
"760","latin,latin hip hop,reggaeton,trap latino,tropical"
"761","dance pop,electropop,pop,post-teen pop"
"762","reggaeton flow,trap latino"
"763","latin,latin hip hop,reggaeton,trap latino,tropical"
"764","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"765","bachata,cubaton,latin,tropical"
"766","pop"
"767","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"768","hip hop,pop,pop rap,rap,southern hip hop,trap music"
"769","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"770","latin pop,reggaeton"
"771","colombian pop,latin,tropical"
"772","bachata,latin,tropical"
"773","reggaeton,trap latino"
"774","latin,latin hip hop,pop,reggaeton,tropical"
"775","boy band,latin,latin pop,pop,reggaeton,tropical"
"776","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"777","pop,post-teen pop"
"778","edm,electropop,pop,tropical house"
"779","latin,latin arena pop,latin pop,mexican pop,pop"
"780","pop"
"781","dance pop,pop,post-teen pop"
"782","modern rock,rock,vegas indie"
"783","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"784","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"785","pop,rap"
"786","latin,latin hip hop,reggaeton,trap latino,tropical"
"787","dance pop,electro latino,latin,latin pop,pop,tropical"
"788","latin,latin pop"
"789","reggaeton,trap latino"
"790","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"791","dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop,pop"
"792","hip hop,indie pop rap,pop,pop rap,rap"
"793","detroit hip hop,g funk,hip hop,rap"
"794","latin,reggaeton"
"795","latin,reggaeton"
"796","reggaeton,trap latino"
"797","brostep,egyptian pop,pop,progressive electro house"
"798","reggaeton,trap latino"
"799","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"800","dance pop,pop,post-teen pop,viral pop"
"801","boy band,latin,latin pop,pop,reggaeton,tropical"
"802","latin arena pop,latin pop,latin viral pop,spanish pop"
"803","latin,latin hip hop,pop,reggaeton,tropical"
"804",""
"805","edm,electro house,house,pop,progressive house"
"806","brostep,deep big room,edm,electro house,electronic trap,moombahton"
"807","colombian pop,latin,latin pop"
"808","dance pop,dancehall,pop,pop rap"
"809","big room,edm,pop,progressive house,tropical house"
"810","latin,reggaeton flow,trap latino,tropical"
"811","reggaeton,trap latino"
"812","rap dominicano,reggaeton flow"
"813","colombian pop,latin,latin pop"
"814","latin,latin pop,reggaeton"
"815","reggaeton"
"816","latin,latin pop"
"817","baile pop"
"818","reggaeton,trap latino"
"819","dance pop,latin pop,latin viral pop,pop,reggaeton"
"820","latin,latin hip hop,pop,reggaeton,tropical"
"821","latin,reggaeton flow,tropical"
"822","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"823","reggaeton,trap latino"
"824","reggaeton,trap latino"
"825","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"826","dance pop,latin,latin pop,pop,tropical"
"827","pop,rap"
"828","bachata,latin,tropical"
"829","pop"
"830","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"831","dance pop,pop,post-teen pop"
"832","colombian pop,latin pop"
"833","dance pop,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"834","dance pop,pop,post-teen pop"
"835","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"836","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"837","reggaeton,trap latino"
"838","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"839","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"840","regional mexican"
"841","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"842","pop"
"843","pop"
"844","latin,reggaeton"
"845","latin,reggaeton"
"846","deep funk carioca"
"847","reggaeton flow,trap latino"
"848","reggaeton,trap latino"
"849","dance pop,pop,post-teen pop"
"850","reggaeton"
"851","pop,post-teen pop"
"852","dance pop,pop,post-teen pop"
"853","reggaeton,trap latino"
"854","banda,norteno,regional mexican"
"855","reggaeton"
"856","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"857","emo rap"
"858","reggaeton,trap latino"
"859","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"860","reggaeton flow,trap latino"
"861","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"862","colombian pop,latin,tropical"
"863","latin,latin hip hop,reggaeton,trap latino,tropical"
"864","latin,latin hip hop,reggaeton,trap latino,tropical"
"865","pop"
"866","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"867","latin,latin hip hop,pop,reggaeton,tropical"
"868","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"869","dance pop,electropop,pop,post-teen pop"
"870","latin pop,reggaeton"
"871","bachata,latin,tropical"
"872","pop,post-teen pop"
"873","hip hop,pop,pop rap,rap,southern hip hop,trap music"
"874","latin,latin arena pop,latin pop,mexican pop,pop"
"875","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"876","reggaeton,trap latino"
"877","dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop,pop"
"878","boy band,latin,latin pop,pop,reggaeton,tropical"
"879","modern rock,rock,vegas indie"
"880","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"881","bachata,cubaton,latin,tropical"
"882","latin,latin hip hop,reggaeton,trap latino,tropical"
"883","dance pop,pop,post-teen pop"
"884","edm,electropop,pop,tropical house"
"885","pop,rap"
"886","pop"
"887","reggaeton,trap latino"
"888","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"889","latin,latin pop"
"890","reggaeton,trap latino"
"891","boy band,latin,latin pop,pop,reggaeton,tropical"
"892","dance pop,electro latino,latin,latin pop,pop,tropical"
"893","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"894","latin arena pop,latin pop,latin viral pop,spanish pop"
"895","edm,electro house,house,pop,progressive house"
"896","reggaeton,trap latino"
"897","latin,reggaeton"
"898","dance pop,pop,post-teen pop,viral pop"
"899","brostep,deep big room,edm,electro house,electronic trap,moombahton"
"900","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"901","big room,edm,pop,progressive house,tropical house"
"902","reggaeton flow,trap latino"
"903","hip hop,indie pop rap,pop,pop rap,rap"
"904","brostep,egyptian pop,pop,progressive electro house"
"905","latin,reggaeton flow,trap latino,tropical"
"906","banda,norteno,regional mexican"
"907","latin,reggaeton"
"908","detroit hip hop,g funk,hip hop,rap"
"909",""
"910","latin,latin hip hop,reggaeton,trap latino,tropical"
"911","pop,post-teen pop"
"912","edm,electropop,pop,tropical house"
"913","latin,latin hip hop,pop,reggaeton,tropical"
"914","colombian pop,latin,latin pop"
"915","pop"
"916","canadian pop,pop,rap"
