"","genres"
"625","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"626","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"627","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"628","pop,rap"
"629","dance pop,pop,post-teen pop"
"630","latin,reggaeton"
"631","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"632","brostep,deep big room,edm,electro house,electronic trap,moombahton"
"633","reggaeton,trap latino"
"634","reggaeton,trap latino"
"635","reggaeton"
"636","latin,reggaeton"
"637","latin arena pop,latin pop,latin viral pop,spanish pop"
"638","reggaeton,trap latino"
"639","reggaeton flow,trap latino"
"640","reggaeton,trap latino"
"641","dance pop,pop,post-teen pop"
"642","boy band,latin,latin pop,pop,reggaeton,tropical"
"643","deep funk carioca"
"644","dance pop,pop,post-teen pop"
"645","pop"
"646","pop"
"647","reggaeton"
"648","dance pop,pop,post-teen pop"
"649","latin,latin hip hop,pop,reggaeton,tropical"
"650","colombian pop,latin,latin pop,rock cristiano"
"651","pop"
"652","colombian pop,latin,latin pop"
"653","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"654","boy band,latin,latin pop,pop,reggaeton,tropical"
"655","latin,latin pop,tropical"
"656","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"657","reggaeton,trap latino"
"658","regional mexican"
"659","emo rap"
"660","latin,latin hip hop,reggaeton,trap latino,tropical"
"661","pop,post-teen pop"
"662","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"663","banda,norteno,regional mexican"
"664","bachata,latin,tropical"
"665","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"666","reggaeton,trap latino"
"667","latin,reggaeton"
"668","colombian pop,latin,latin pop"
"669","latin,latin hip hop,reggaeton,trap latino,tropical"
"670","dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary"
"671","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"672","latin,latin hip hop,pop,reggaeton,tropical"
"673","dance pop,electropop,pop,post-teen pop"
"674","latin,latin pop"
"675","regional mexican"
"676","latin pop,reggaeton"
"677","edm,electropop,pop,tropical house"
"678","dance pop,pop,post-teen pop"
"679","modern rock,rock,vegas indie"
"680","latin,reggaeton"
"681","dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop,pop"
"682","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"683","colombian pop,latin pop"
"684","pop"
"685","cantautor,latin,latin arena pop,latin pop,rock en espanol,tropical"
"686","latin,latin hip hop,pop,reggaeton,tropical"
"687","latin arena pop,latin pop,latin viral pop,spanish pop"
"688","reggaeton flow,trap latino"
"689","brostep,egyptian pop,pop,progressive electro house"
"690","dance pop,pop,post-teen pop,viral pop"
"691","reggaeton"
"692","latin,latin arena pop,latin pop,spanish pop"
"693","pop,rap"
"694","reggaeton,trap latino"
"695","detroit hip hop,g funk,hip hop,rap"
"696","latin,latin arena pop,latin pop,mexican pop"
"697","latin,latin pop,latin viral pop,mexican pop"
"698","dance pop,pop,post-teen pop,viral pop"
"699","edm,electropop,pop,tropical house"
"700","pop,post-teen pop"
"701","hip hop,pop,pop rap,rap,southern hip hop,trap music"
"702","reggaeton,trap latino"
"703","rap dominicano,reggaeton flow"
"704","pop"
"705","latin,latin hip hop,reggaeton,reggaeton flow,tropical"
"706","reggaeton,trap latino"
"707","colombian pop,latin,latin pop,pop,rock en espanol,tropical"
"708","edm,electro house,house,pop,progressive house"
"709","dance pop,edm,electronic trap,pop,tropical house"
"710","modern rock,rock,vegas indie"
"711","latin pop,reggaeton"
"712","bachata,latin,tropical"
"713","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"714","latin,latin hip hop,reggaeton,trap latino,tropical"
"715","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"716","edm,pop,tropical house"
"717","boy band,latin,latin pop,pop,reggaeton,tropical"
"718","hip hop,indie pop rap,pop,pop rap,rap"
"719","reggaeton"
"720","latin,reggaeton"
"721","latin,latin hip hop,pop,reggaeton,tropical"
"722","big room,edm,pop,progressive house,tropical house"
"723","big room,edm,pop,progressive house,tropical house"
"724","canadian pop,dance pop,pop,post-teen pop,viral pop"
"725","latin alternative,latin pop"
"726","colombian pop,latin pop"
"727","big room,edm,pop"
"728","latin,latin hip hop,reggaeton,trap latino,tropical"
"729","edm,pop,tropical house"
"730","latin,latin hip hop,pop,reggaeton,tropical"
"731","canadian hip hop,canadian pop,hip hop,pop rap,rap"
"732","dance pop,latin,latin pop,pop,tropical"
"733","latin,reggaeton flow,trap latino,tropical"
"734","pop"
"735","big room,dance pop,edm,pop,tropical house"
"736","hip hop"
"737","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"738","canadian pop,dance pop,pop,post-teen pop"
"739","edm,tropical house"
"740","dance pop,electro latino,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"741","dance pop,pop,post-teen pop"
"742","colombian pop,latin,latin pop,pop,rock en espanol,tropical"
"743","dance pop,electropop,girl group,pop,post-teen pop,r&b,talent show"
"744","dance pop,edm,pop,post-teen pop,tropical house,uk funky"
"745","colombian pop,latin,latin pop,rock cristiano"
"746","canadian pop,pop,rap"
"747","big room,edm,pop"
"748","reggaeton flow,trap latino"
"749","colombian pop,latin pop"
"750","latin pop,spanish pop,spanish pop rock"
"751","grupera,latin,latin arena pop,latin pop,mariachi,mexican pop,ranchera,tropical"
"752","dance pop,pinoy hip hop,pop,pop rap,post-teen pop,r&b"
"753","pop"
"754","chillstep,edm,indie poptimism,pop,tropical pop edm"
"755","reggaeton,trap latino"
"756","dance pop,pop,post-teen pop,r&b"
"757","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"758","latin,reggaeton flow,trap latino,tropical"
"759","cubaton,reggaeton"
"760","pop rap,rap,trap music"
"761","dance pop,pop,post-teen pop,viral pop"
"762","pop,rap"
"763","latin,latin arena pop,latin pop,spanish pop"
"764","conscious hip hop,hip hop,pop rap,rap"
"765","conscious hip hop,hip hop,pop rap,rap,west coast rap"
"766","dance pop,latin,latin pop,pop,tropical"
"767","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"768","permanent wave,pop"
"769","boy band,latin,latin pop,pop,reggaeton,tropical"
"770","dance pop,edm,pop,pop rap"
"771","reggaeton,trap latino"
"772","hip hop,indie pop rap,pop,pop rap,rap"
"773","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"774","pop,rap"
"775","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"776","dance pop,pop,post-teen pop"
"777","big room,edm,pop,progressive house,tropical house"
"778","reggaeton flow,trap latino"
"779","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"780","big room,edm,pop,progressive house,tropical house"
"781","dance pop,neo mellow,pop,post-teen pop,viral pop"
"782","dance pop,latin,latin pop,mexican pop,tropical"
"783","cantautor,latin,latin arena pop,latin pop,rock en espanol,tropical"
"784","dance pop,edm,electronic trap,pop,tropical house"
"785","complextro,dance pop,edm,german techno,pop,post-teen pop,tropical house"
"786","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"787","dance pop,edm,pop,post-teen pop,tropical house,uk funky"
"788","cantautor,latin,latin arena pop,latin pop,rock en espanol,tropical"
"789","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"790","banda,norteno,regional mexican"
"791","dance pop,pop,post-teen pop"
"792","deep funk carioca"
"793","canadian pop,pop,rap"
"794","reggaeton,trap latino"
"795","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"796","colombian pop,latin,latin pop"
"797","latin,reggaeton"
"798","reggaeton"
"799","dance pop,electropop,pop,post-teen pop"
"800","pop punk,rock"
"801","colombian pop,latin,latin pop"
"802","reggaeton,trap latino"
"803","latin,latin pop,reggaeton"
"804","reggaeton"
"805","reggaeton,trap latino"
"806","latin,latin pop"
"807","latin,reggaeton flow,tropical"
"808","baile pop"
"809","dance pop,latin pop,latin viral pop,pop,reggaeton"
"810","latin,latin hip hop,pop,reggaeton,tropical"
"811","dance pop,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"812","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"813","dance pop,latin,latin pop,pop,tropical"
"814","reggaeton,trap latino"
"815","colombian pop,latin pop"
"816","colombian pop,latin,tropical"
"817","bachata,latin,tropical"
"818","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"819","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"820","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"821","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"822","dance pop,electro latino,latin,latin pop,pop,tropical"
"823","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"824","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"825","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"826","latin,latin arena pop,latin pop,mexican pop,pop"
"827","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"828","pop,rap"
"829","latin,reggaeton"
"830","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"831","reggaeton,trap latino"
"832","dance pop,pop,post-teen pop"
"833","reggaeton,trap latino"
"834","brostep,deep big room,edm,electro house,electronic trap,moombahton"
"835","reggaeton,trap latino"
"836","latin,reggaeton"
"837","dance pop,pop,post-teen pop"
"838","reggaeton flow,trap latino"
"839","latin arena pop,latin pop,latin viral pop,spanish pop"
"840","reggaeton"
"841","reggaeton,trap latino"
"842","boy band,latin,latin pop,pop,reggaeton,tropical"
"843","deep funk carioca"
"844","dance pop,pop,post-teen pop"
"845","reggaeton"
"846","pop"
"847","dance pop,pop,post-teen pop"
"848","pop"
"849","colombian pop,latin,latin pop,rock cristiano"
"850","latin,latin hip hop,pop,reggaeton,tropical"
"851","dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop,pop"
"852","reggaeton,trap latino"
"853","colombian pop,latin,latin pop"
"854","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"855","boy band,latin,latin pop,pop,reggaeton,tropical"
"856","pop"
"857","latin,latin pop,tropical"
"858","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"859","latin,latin hip hop,reggaeton,trap latino,tropical"
"860","pop,post-teen pop"
"861","regional mexican"
"862","banda,norteno,regional mexican"
"863","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"864","latin,latin hip hop,reggaeton,trap latino,tropical"
"865","bachata,latin,tropical"
"866","emo rap"
"867","latin,reggaeton"
"868","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"869","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"870","colombian pop,latin,latin pop"
"871","latin,latin hip hop,pop,reggaeton,tropical"
"872","edm,electropop,pop,tropical house"
"873","reggaeton,trap latino"
"874","latin,latin pop"
"875","dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary"
"876","dance pop,electropop,pop,post-teen pop"
"877","cantautor,latin,latin arena pop,latin pop,rock en espanol,tropical"
"878","latin pop,reggaeton"
"879","dance pop,pop,post-teen pop"
"880","latin,reggaeton"
"881","latin arena pop,latin pop,latin viral pop,spanish pop"
"882","regional mexican"
"883","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"884","latin,latin hip hop,pop,reggaeton,tropical"
"885","reggaeton"
"886","modern rock,rock,vegas indie"
"887","reggaeton,trap latino"
"888","brostep,egyptian pop,pop,progressive electro house"
"889","colombian pop,latin pop"
"890","reggaeton flow,trap latino"
"891","reggaeton"
"892","pop"
"893","edm,electro house,house,pop,progressive house"
"894","latin,latin arena pop,latin pop,spanish pop"
"895","edm,electropop,pop,tropical house"
"896","dance pop,pop,post-teen pop,viral pop"
"897","latin,latin pop,latin viral pop,mexican pop"
"898","big room,edm,pop,progressive house,tropical house"
"899","rap dominicano,reggaeton flow"
"900","latin,latin hip hop,reggaeton,reggaeton flow,tropical"
"901","pop"
"902","detroit hip hop,g funk,hip hop,rap"
"903","reggaeton,trap latino"
"904","dance pop,latin,latin pop,pop,tropical"
"905","pop,rap"
"906","boy band,latin,latin pop,pop,reggaeton,tropical"
"907","edm,pop,tropical house"
"908","dance pop,pop,post-teen pop,viral pop"
"909","pop,post-teen pop"
"910","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"911","big room,edm,pop,progressive house,tropical house"
"912","edm,pop,tropical house"
"913","latin pop,reggaeton"
"914","modern rock,rock,vegas indie"
"915","latin,reggaeton"
"916","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"917","canadian pop,dance pop,pop,post-teen pop"
"918","big room,dance pop,edm,pop,tropical house"
"919","latin,latin arena pop,latin pop,mexican pop"
"920","latin,latin hip hop,reggaeton,trap latino,tropical"
"921","dance pop,edm,electronic trap,pop,tropical house"
"922","reggaeton,trap latino"
"923","hip hop,pop,pop rap,rap,southern hip hop,trap music"
"924","hip hop,indie pop rap,pop,pop rap,rap"
"925","bachata,latin,tropical"
"926","colombian pop,latin,latin pop,pop,rock en espanol,tropical"
"927","latin,latin hip hop,pop,reggaeton,tropical"
"928","canadian pop,dance pop,pop,post-teen pop,viral pop"
"929","latin,latin hip hop,reggaeton,trap latino,tropical"
"930","canadian pop,pop,rap"
"931","latin,latin hip hop,pop,reggaeton,tropical"
"932","colombian pop,latin,latin pop,pop,rock en espanol,tropical"
"933","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"934","big room,edm,pop"
"935","latin alternative,latin pop"
"936","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"937","colombian pop,latin,latin pop"
"938","big room,edm,pop"
"939","reggaeton,trap latino"
"940","latin,reggaeton flow,trap latino,tropical"
"941","hip hop"
"942","dance pop,electropop,girl group,pop,post-teen pop,r&b,talent show"
"943","colombian pop,latin pop"
"944","pop,rap"
"945","pop"
"946","edm,tropical house"
"947","cubaton,reggaeton"
"948","canadian hip hop,canadian pop,hip hop,pop rap,rap"
"949","colombian pop,latin,latin pop,rock cristiano"
"950","big room,edm,pop,progressive house,tropical house"
"951","dance pop,latin,latin pop,pop,tropical"
"952","grupera,latin,latin arena pop,latin pop,mariachi,mexican pop,ranchera,tropical"
"953","dance pop,electro latino,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"954","colombian pop,latin pop"
"955","reggaeton flow,trap latino"
"956","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"957","dance pop,pop,post-teen pop,viral pop"
"958","latin pop,spanish pop,spanish pop rock"
"959","dance pop,edm,pop,post-teen pop,tropical house,uk funky"
"960","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"961","dance pop,pop,post-teen pop"
"962","reggaeton,trap latino"
"963","conscious hip hop,hip hop,pop rap,rap,west coast rap"
"964","latin,reggaeton flow,trap latino,tropical"
"965","banda,norteno,regional mexican"
"966","dance pop,edm,pop,pop rap"
"967","dance pop,pop,post-teen pop,r&b"
"968","latin,latin arena pop,latin pop,spanish pop"
"969","edm,tropical house"
"970","pop rap,rap,trap music"
"971","dance pop,pinoy hip hop,pop,pop rap,post-teen pop,r&b"
"972","permanent wave,pop"
"973","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"974","pop,rap"
"975","latin,latin hip hop,reggaeton,trap latino,tropical"
"976","cantautor,latin,latin arena pop,latin pop,rock en espanol,tropical"
"977","conscious hip hop,hip hop,pop rap,rap"
"978","dance pop,pop,post-teen pop"
"979","pop"
"980","reggaeton,trap latino"
"981","dance pop,electropop,pop,post-teen pop"
"982","dance pop,latin,latin pop,mexican pop,tropical"
"983","dance pop,neo mellow,pop,post-teen pop,viral pop"
"984","dance pop,pop,post-teen pop"
"985","chillstep,edm,indie poptimism,pop,tropical pop edm"
"986","hip hop,indie pop rap,pop,pop rap,rap"
"987","big room,edm,pop,progressive house,tropical house"
"988","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"989","complextro,dance pop,edm,german techno,pop,post-teen pop,tropical house"
"990","cantautor,latin,latin arena pop,latin pop,rock en espanol,tropical"
"991","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"992","boy band,latin,latin pop,pop,reggaeton,tropical"
"993","dance pop,edm,pop"
"994","latin,reggaeton"
"995","reggaeton flow,trap latino"
"996","cantautor,latin,latin arena pop,latin pop,rock en espanol,tropical"
"997","reggaeton,trap latino"
"998","dance pop,edm,pop,post-teen pop,tropical house,uk funky"
"999","canadian pop,pop,rap"
"1000","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"1001","colombian pop,latin,latin pop"
"1002","reggaeton,trap latino"
"1003","latin,latin pop,reggaeton"
"1004","reggaeton"
"1005","reggaeton,trap latino"
"1006","latin,latin pop"
"1007","latin,reggaeton flow,tropical"
"1008","baile pop"
"1009","dance pop,latin pop,latin viral pop,pop,reggaeton"
"1010","dance pop,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"1011","reggaeton,trap latino"
"1012","latin,latin hip hop,pop,reggaeton,tropical"
"1013","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1014","colombian pop,latin,tropical"
"1015","dance pop,latin,latin pop,pop,tropical"
"1016","colombian pop,latin pop"
"1017","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"1018","bachata,latin,tropical"
"1019","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1020","dance pop,electro latino,latin,latin pop,pop,tropical"
"1021","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1022","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"1023","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1024","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"1025","latin,latin arena pop,latin pop,mexican pop,pop"
"1026","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"1027","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"1028","latin,reggaeton"
"1029","reggaeton,trap latino"
"1030","brostep,deep big room,edm,electro house,electronic trap,moombahton"
"1031","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1032","dance pop,pop,post-teen pop"
"1033","reggaeton,trap latino"
"1034","reggaeton flow,trap latino"
"1035","pop,rap"
"1036","reggaeton"
"1037","latin,reggaeton"
"1038","reggaeton,trap latino"
"1039","reggaeton,trap latino"
"1040","latin arena pop,latin pop,latin viral pop,spanish pop"
"1041","boy band,latin,latin pop,pop,reggaeton,tropical"
"1042","dance pop,pop,post-teen pop"
"1043","reggaeton"
"1044","deep funk carioca"
"1045","dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop,pop"
"1046","dance pop,pop,post-teen pop"
"1047","pop"
"1048","dance pop,pop,post-teen pop"
"1049","pop"
"1050","colombian pop,latin,latin pop,rock cristiano"
"1051","latin,latin hip hop,pop,reggaeton,tropical"
"1052","colombian pop,latin,latin pop"
"1053","latin,latin pop,tropical"
"1054","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1055","boy band,latin,latin pop,pop,reggaeton,tropical"
"1056","pop"
"1057","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"1058","reggaeton,trap latino"
"1059","banda,norteno,regional mexican"
"1060","regional mexican"
"1061","latin,latin hip hop,reggaeton,trap latino,tropical"
"1062","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"1063","colombian pop,latin,latin pop"
"1064","latin,latin hip hop,reggaeton,trap latino,tropical"
"1065","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"1066","reggaeton,trap latino"
"1067","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1068","latin,latin hip hop,pop,reggaeton,tropical"
"1069","latin,reggaeton"
"1070","pop,post-teen pop"
"1071","bachata,latin,tropical"
"1072","emo rap"
"1073","latin,latin pop"
"1074","regional mexican"
"1075","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"1076","latin,reggaeton"
"1077","latin pop,reggaeton"
"1078","dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary"
"1079","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"1080","colombian pop,latin pop"
"1081","reggaeton"
"1082","dance pop,pop,post-teen pop"
"1083","dance pop,electropop,pop,post-teen pop"
"1084","reggaeton flow,trap latino"
"1085","latin arena pop,latin pop,latin viral pop,spanish pop"
"1086","modern rock,rock,vegas indie"
"1087","edm,electropop,pop,tropical house"
"1088","reggaeton,trap latino"
"1089","colombian pop,latin,latin pop"
"1090","latin,latin hip hop,pop,reggaeton,tropical"
"1091","cantautor,latin,latin arena pop,latin pop,rock en espanol,tropical"
"1092","boy band,latin,latin pop,pop,reggaeton,tropical"
"1093","dance pop,pop,post-teen pop,viral pop"
"1094","latin,latin pop,latin viral pop,mexican pop"
"1095","rap dominicano,reggaeton flow"
"1096","reggaeton,trap latino"
"1097","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1098","reggaeton"
"1099","dance pop,pop,post-teen pop,viral pop"
"1100","brostep,egyptian pop,pop,progressive electro house"
"1101","latin,latin hip hop,reggaeton,reggaeton flow,tropical"
"1102","pop"
"1103","bachata,latin,tropical"
"1104","reggaeton,trap latino"
"1105","edm,electropop,pop,tropical house"
"1106","pop,rap"
"1107","dance pop,latin,latin pop,pop,tropical"
"1108","colombian pop,latin,latin pop,pop,rock en espanol,tropical"
"1109","latin,latin hip hop,reggaeton,trap latino,tropical"
"1110","edm,electro house,house,pop,progressive house"
"1111","latin,reggaeton"
"1112","latin,latin hip hop,pop,reggaeton,tropical"
"1113","latin,latin arena pop,latin pop,mexican pop"
"1114","cubaton,reggaeton"
"1115","modern rock,rock,vegas indie"
"1116","pop,post-teen pop"
"1117","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"1118","detroit hip hop,g funk,hip hop,rap"
"1119","colombian pop,latin,latin pop,pop,rock en espanol,tropical"
"1120","latin,latin arena pop,latin pop,spanish pop"
"1121","dance pop,electro latino,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"1122","latin,latin hip hop,reggaeton,trap latino,tropical"
"1123","pop"
"1124","hip hop,pop,pop rap,rap,southern hip hop,trap music"
"1125","edm,pop,tropical house"
"1126","latin,latin hip hop,pop,reggaeton,tropical"
"1127","latin,reggaeton flow,trap latino,tropical"
"1128","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1129","latin pop,reggaeton"
"1130","canadian pop,dance pop,pop,post-teen pop,viral pop"
"1131","dance pop,edm,electronic trap,pop,tropical house"
"1132","canadian pop,dance pop,pop,post-teen pop"
"1133","latin alternative,latin pop"
"1134","hip hop,indie pop rap,pop,pop rap,rap"
"1135","edm,pop,tropical house"
"1136","big room,edm,pop,progressive house,tropical house"
"1137","big room,edm,pop,progressive house,tropical house"
"1138","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"1139","canadian pop,pop,rap"
"1140","big room,edm,pop"
"1141","canadian hip hop,canadian pop,hip hop,pop rap,rap"
"1142","big room,dance pop,edm,pop,tropical house"
"1143","dance pop,latin,latin pop,pop,tropical"
"1144","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"1145","reggaeton,trap latino"
"1146","reggaeton flow,trap latino"
"1147","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"1148","edm,tropical house"
"1149","banda,norteno,regional mexican"
"1150","colombian pop,latin,latin pop,rock cristiano"
"1151","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"1152","colombian pop,latin pop"
"1153","dance pop,pop,post-teen pop,viral pop"
"1154","colombian pop,latin pop"
"1155","latin,reggaeton flow,trap latino,tropical"
"1156","pop,rap"
"1157","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1158","dance pop,electropop,girl group,pop,post-teen pop,r&b,talent show"
"1159","reggaeton"
"1160","hip hop"
"1161","reggaeton,trap latino"
"1162","reggaeton flow,trap latino"
"1163","big room,edm,pop,progressive house,tropical house"
"1164","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1165","latin,latin hip hop,reggaeton,trap latino,tropical"
"1166","grupera,latin,latin arena pop,latin pop,mariachi,mexican pop,ranchera,tropical"
"1167","pop"
"1168","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"1169","dance pop,pop,post-teen pop"
"1170","latin,reggaeton"
"1171","latin pop,spanish pop,spanish pop rock"
"1172","dance pop,pop,post-teen pop"
"1173","dance pop,pinoy hip hop,pop,pop rap,post-teen pop,r&b"
"1174","big room,edm,pop"
"1175","dance pop,pop,post-teen pop,r&b"
"1176","dance pop,pop"
"1177","dance pop,latin,latin pop,mexican pop,tropical"
"1178","dance pop,edm,pop,post-teen pop,tropical house,uk funky"
"1179","banda,norteno,regional mexican"
"1180","conscious hip hop,hip hop,pop rap,rap,west coast rap"
"1181","dance pop,edm,pop,pop rap"
"1182","pop rap,rap,trap music"
"1183","latin,latin arena pop,latin pop,spanish pop"
"1184","dance pop,edm,electronic trap,pop,tropical house"
"1185","reggaeton,trap latino"
"1186","conscious hip hop,hip hop,pop rap,rap"
"1187","dance pop,edm,pop,pop rap"
"1188","dancehall"
"1189","dance pop,edm,electronic trap,pop,tropical house"
"1190","reggaeton,trap latino"
"1191","permanent wave,pop"
"1192","big room,edm,pop,progressive house,tropical house"
"1193","dance pop,pop,post-teen pop"
"1194","hip hop,indie pop rap,pop,pop rap,rap"
"1195","pop"
"1196","canadian pop,pop,rap"
"1197","dance pop,electropop,pop,post-teen pop"
"1198","chillstep,edm,indie poptimism,pop,tropical pop edm"
"1199","pop,rap"
"1200","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1201","colombian pop,latin,latin pop"
"1202","reggaeton,trap latino"
"1203","latin,latin pop,reggaeton"
"1204","reggaeton"
"1205","reggaeton,trap latino"
"1206","latin,latin pop"
"1207","latin,reggaeton flow,tropical"
"1208","baile pop"
"1209","dance pop,latin pop,latin viral pop,pop,reggaeton"
"1210","reggaeton,trap latino"
"1211","dance pop,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"1212","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1213","latin,latin hip hop,pop,reggaeton,tropical"
"1214","dance pop,latin,latin pop,pop,tropical"
"1215","colombian pop,latin,tropical"
"1216","colombian pop,latin pop"
"1217","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"1218","bachata,latin,tropical"
"1219","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1220","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1221","dance pop,electro latino,latin,latin pop,pop,tropical"
"1222","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"1223","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1224","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"1225","latin,latin arena pop,latin pop,mexican pop,pop"
"1226","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"1227","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"1228","latin,reggaeton"
"1229","reggaeton,trap latino"
"1230","pop,rap"
"1231","brostep,deep big room,edm,electro house,electronic trap,moombahton"
"1232","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1233","reggaeton,trap latino"
"1234","reggaeton flow,trap latino"
"1235","reggaeton,trap latino"
"1236","dance pop,pop,post-teen pop"
"1237","latin arena pop,latin pop,latin viral pop,spanish pop"
"1238","reggaeton"
"1239","reggaeton,trap latino"
"1240","latin,reggaeton"
"1241","dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop,pop"
"1242","dance pop,pop,post-teen pop"
"1243","boy band,latin,latin pop,pop,reggaeton,tropical"
"1244","reggaeton"
"1245","deep funk carioca"
