"","genres"
"551","latin,latin hip hop,pop,reggaeton,tropical"
"552","edm,electropop,pop,tropical house"
"553","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"554","big room,edm,pop,progressive house,tropical house"
"555","pop"
"556","modern rock,rock,vegas indie"
"557","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"558","edm,tropical house"
"559","colombian pop,latin,latin pop"
"560","reggaeton,trap latino"
"561","latin,reggaeton"
"562","reggaeton,trap latino"
"563","latin,reggaeton"
"564","edm,electro house,house,pop,progressive house"
"565","deep funk carioca"
"566","dance pop,pop,post-teen pop,viral pop"
"567","dance pop,edm,electronic trap,pop,tropical house"
"568","edm,pop,tropical house"
"569","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"570","pop"
"571","latin,reggaeton flow,trap latino,tropical"
"572","dance pop,pop,post-teen pop"
"573","latin,latin hip hop,pop,reggaeton,tropical"
"574","pop rap,rap,trap music"
"575","latin,latin hip hop,reggaeton,trap latino,tropical"
"576","conscious hip hop,hip hop,pop rap,rap,west coast rap"
"577","canadian pop,dance pop,pop,post-teen pop,viral pop"
"578","pop,post-teen pop"
"579","bachata,latin,tropical"
"580","latin,reggaeton"
"581","canadian pop,pop,rap"
"582","pop"
"583","hip hop,pop,pop rap,rap,southern hip hop,trap music"
"584","dance pop,pop,post-teen pop,viral pop"
"585","canadian pop,dance pop,pop,post-teen pop"
"586","hip hop,indie pop rap,pop,pop rap,rap"
"587","colombian pop,cumbia,latin,latin pop,tropical"
"588","permanent wave,pop"
"589","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"590","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"591","reggaeton flow,trap latino"
"592","edm,pop,tropical house"
"593","dance pop,pop,post-teen pop,viral pop"
"594","detroit hip hop,g funk,hip hop,rap"
"595","latin,latin arena pop,latin pop,mexican pop"
"596","dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary"
"597","boy band,latin,latin pop,pop,reggaeton,tropical"
"598","colombian pop,latin pop"
"599","big room,dance pop,edm,pop,tropical house"
"600","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"601","colombian pop,latin,latin pop"
"602","reggaeton,trap latino"
"603","latin,latin pop,reggaeton"
"604","latin,latin pop"
"605","reggaeton"
"606","baile pop"
"607","reggaeton,trap latino"
"608","latin,reggaeton flow,tropical"
"609","dance pop,latin pop,latin viral pop,pop,reggaeton"
"610","latin,latin hip hop,pop,reggaeton,tropical"
"611","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"612","pop,rap"
"613","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"614","dance pop,latin,latin pop,pop,tropical"
"615","dance pop,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"616","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"617","reggaeton flow,trap latino"
"618","colombian pop,latin pop"
"619","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"620","bachata,latin,tropical"
"621","dance pop,pop,post-teen pop"
"622","reggaeton,trap latino"
"623","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"624","dance pop,pop,post-teen pop"
"625","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"626","reggaeton,trap latino"
"627","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"628","pop"
"629","reggaeton,trap latino"
"630","dance pop,pop,post-teen pop"
"631","dance pop,pop,post-teen pop"
"632","regional mexican"
"633","latin,latin arena pop,latin pop,mexican pop,pop"
"634","latin,reggaeton"
"635","latin,reggaeton"
"636","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"637","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"638","dance pop,electro latino,latin,latin pop,pop,tropical"
"639","pop"
"640","reggaeton"
"641","pop"
"642","latin arena pop,latin pop,latin viral pop,spanish pop"
"643","reggaeton,trap latino"
"644","emo rap"
"645","boy band,latin,latin pop,pop,reggaeton,tropical"
"646","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"647","latin,latin hip hop,reggaeton,trap latino,tropical"
"648","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"649","modern rock,rock,vegas indie"
"650","latin,latin hip hop,reggaeton,trap latino,tropical"
"651","colombian pop,latin,latin pop"
"652","deep funk carioca"
"653","reggaeton,trap latino"
"654","colombian pop,latin,tropical"
"655","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"656","boy band,latin,latin pop,pop,reggaeton,tropical"
"657","latin,latin hip hop,pop,reggaeton,tropical"
"658","latin pop,reggaeton"
"659","reggaeton"
"660","dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop,pop"
"661","banda,norteno,regional mexican"
"662","pop,rap"
"663","latin,latin pop,tropical"
"664","pop,post-teen pop"
"665","reggaeton flow,trap latino"
"666","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"667","colombian pop,latin,latin pop,rock cristiano"
