"","genres"
"528","colombian pop,latin,latin pop"
"529","edm,pop,tropical house"
"530","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"531","latin pop,reggaeton"
"532","reggaeton flow,trap latino"
"533","deep funk carioca"
"534","reggaeton"
"535","hip hop,indie pop rap,pop,pop rap,rap"
"536","dance pop,edm,electronic trap,pop,tropical house"
"537","dance pop,pop,post-teen pop,viral pop"
"538","permanent wave,pop"
"539","latin,latin alternative,latin pop,latin rock,rock en espanol,spanish pop,spanish rock"
"540","reggaeton"
"541","latin,latin arena pop,latin pop,mexican pop"
"542","reggaeton,trap latino"
"543","big room,dance pop,edm,pop,tropical house"
"544","dance pop,latin,latin pop,mexican pop,tropical"
"545","edm,pop,tropical house"
"546","indie pop,modern alternative rock,modern rock,neo-psychedelic"
"547","brostep,egyptian pop,pop,progressive electro house"
"548","colombian pop,colombian rock,cumbia,ecuadorian pop,latin,latin alternative,latin pop,latin rock"
"549","dance pop,pinoy hip hop,pop,pop rap,post-teen pop,r&b"
"550","chillstep,edm,indie poptimism,pop,tropical pop edm"
"551","champeta,colombian pop,electro latino,latin,latin pop,pop,tropical"
"552","colombian pop,latin,latin pop"
"553","reggaeton"
"554","hip hop,pop,pop rap,rap,southern hip hop,trap music"
"555","canadian pop,dance pop,pop,post-teen pop"
"556","latin,latin pop"
"557","boy band,latin,latin pop,pop,reggaeton,tropical"
"558","edm,tropical house"
"559","dance pop,latin,latin pop,mexican pop,pop,pop quebecois,tropical"
"560","colombian pop,latin,latin pop,rock cristiano"
"561","latin,salsa,tropical"
"562","dance pop,neo mellow,pop,post-teen pop,talent show"
"563","latin,reggaeton"
"564","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"565","neo soul,pop,r&b,urban contemporary"
"566","colombian pop,latin,latin pop"
"567","dance pop,latin,latin pop,pop,tropical"
"568","dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary"
"569","latin,latin arena pop,latin pop,mexican pop,pop,reggaeton"
"570","dance pop,neo mellow,pop,post-teen pop,viral pop"
"571","big room,edm,pop,progressive house,tropical house"
"572","cumbia,dance pop,latin,latin pop,pop,spanish pop,tropical"
"573","pop punk,rock"
"574","dance pop,edm,pop,pop rap"
"575","dance pop,latin,pop,pop rap"
"576","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"577","pop,post-teen pop"
"578","britpop,madchester,permanent wave,rock"
"579","colombian pop,latin,latin pop"
"580","pop,post-teen pop"
"581","colombian pop,cumbia,dance pop,latin,latin pop,mexican pop,pop,rock en espanol,tropical"
"582","latin,latin arena pop,latin pop,spanish pop"
"583","latin,latin hip hop,pop,reggaeton,tropical"
"584","dance pop,dancehall,pop,pop rap"
"585","latin,latin alternative,latin pop,latin rock,mexican pop,rock en espanol,spanish rock"
"586","champeta,colombian pop,electro latino,latin,latin pop,pop,tropical"
"587","glam rock,rock"
"588","latin,latin pop"
"589","latin,latin pop,pop reggaeton"
"590","pop"
"591","colombian pop,latin,latin pop,rock cristiano"
"592","dance pop,pop,post-teen pop"
"593","latin,latin hip hop,pop,reggaeton,tropical"
"594","argentine rock,latin alternative,latin rock,rock en espanol,rock nacional,ska argentino"
"595","canadian pop,pop,rap"
"596","latin alternative,latin pop"
"597","bachata,dance pop,latin,latin pop,pop,tropical"
"598","dance pop,edm,pop,pop rap"
"599","dance pop,pop,post-teen pop,tropical house"
"600","big room,edm,pop,progressive house,tropical house"
"601","colombian pop,latin,latin pop"
"602","reggaeton"
"603","latin,latin pop"
"604","reggaeton,trap latino"
"605","baile pop"
"606","latin,latin pop,reggaeton"
"607","colombian pop,latin,tropical"
"608","latin,reggaeton flow,tropical"
"609","reggaeton,trap latino"
"610","dance pop,latin pop,latin viral pop,pop,reggaeton"
"611","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"612","colombian pop,latin pop"
