"","genres"
"461","edm,electropop,pop,tropical house"
"462","boy band,latin,latin pop,pop,reggaeton,tropical"
"463","reggaeton flow,trap latino"
"464","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"465","hip hop,pop,pop rap,rap,southern hip hop,trap music"
"466","latin,latin pop,tropical"
"467","colombian pop,latin,latin pop"
"468","colombian pop,latin,latin pop,rock cristiano"
"469","brostep,deep big room,edm,electro house,electronic trap,moombahton"
"470","pop"
"471","conscious hip hop,hip hop,pop rap,rap,west coast rap"
"472","dance pop,pinoy hip hop,pop,pop rap,post-teen pop,r&b"
"473","dance pop,pop,post-teen pop,viral pop"
"474","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"475","colombian pop,latin,tropical"
"476","pop rap,rap,trap music"
"477","bachata,latin,tropical"
"478","latin pop,spanish pop,spanish pop rock"
"479","latin,latin hip hop,reggaeton,trap latino,tropical"
"480","canadian hip hop,canadian pop,hip hop,pop rap,rap"
"481","detroit hip hop,g funk,hip hop,rap"
"482","latin,latin hip hop,pop,reggaeton,tropical"
"483","latin,latin arena pop,latin pop,mexican pop"
"484","modern rock,rock,vegas indie"
"485","pop,rap"
"486","edm,electropop,pop,tropical house"
"487","colombian pop,latin,latin pop"
"488","modern rock,rock,vegas indie"
"489","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"490","latin,reggaeton"
"491","reggaeton,trap latino"
"492","canadian pop,dance pop,pop,post-teen pop,viral pop"
"493","pop,post-teen pop"
"494","colombian pop,latin pop"
"495","edm,electro house,house,pop,progressive house"
"496","dance pop,edm,pop,post-teen pop,tropical house,uk funky"
"497","reggaeton,trap latino"
"498","dance pop,dancehall,pop,pop rap"
"499","neo soul,pop,r&b,urban contemporary"
"500","dance pop,pop,post-teen pop,r&b"
"501","latin,latin hip hop,reggaeton,trap latino,tropical"
"502","latin,latin arena pop,latin pop,spanish pop"
"503","pop,post-teen pop"
"504","dance pop,pop,post-teen pop"
"505","big room,edm,pop,progressive house,tropical house"
"506","permanent wave,pop"
"507","dance pop,pop,post-teen pop"
"508","reggaeton"
"509","dance pop,pop,post-teen pop,viral pop"
"510","dance pop,neo mellow,pop,post-teen pop,talent show"
"511","brostep,egyptian pop,pop,progressive electro house"
"512","colombian pop,latin pop"
"513","canadian pop,dance pop,pop,post-teen pop"
"514","dance pop,electro latino,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"515","reggaeton,trap latino"
